user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJS5ef51c1bffe,25-34,Tier 2,2024-08-13,VIP,\N,\N,\N
UIDJS5ef52cd8412,25-34,Tier 1,2024-11-27,Free,\N,\N,\N
UIDJS5ef5aebff6d,25-34,Tier 2,2024-07-03,Free,\N,\N,\N
UIDJS5ef876787ff,45+,Tier 1,2024-07-14,Premium,\N,\N,\N
UIDJS5efa2b2b7e0,18-24,Tier 1,2024-02-27,VIP,2024-08-14,\N,\N
UIDJS5efe482d41d,35-44,Tier 1,2024-11-30,Premium,2024-12-24,\N,\N
UIDJS5efeea3e937,25-34,Tier 2,2024-07-01,VIP,\N,\N,\N
UIDJS5f00dfad20c,25-34,Tier 1,2024-05-31,VIP,\N,\N,\N
UIDJS5f00fa8753c,25-34,Tier 2,2024-07-20,VIP,\N,2024-09-20,Premium
UIDJS5f01032bc5b,45+,Tier 1,2024-07-23,VIP,\N,\N,\N
UIDJS5f01297b6ba,18-24,Tier 2,2024-10-19,VIP,\N,\N,\N
UIDJS5f02ba90ef5,35-44,Tier 1,2024-08-19,Premium,\N,\N,\N
UIDJS5f053fce9d5,25-34,Tier 1,2024-09-18,Premium,\N,\N,\N
UIDJS5f05996131e,25-34,Tier 2,2024-05-02,VIP,\N,\N,\N
UIDJS5f081600e56,45+,Tier 2,2024-10-29,VIP,\N,\N,\N
UIDJS5f0844d2fae,35-44,Tier 1,2024-06-01,Free,2024-07-02,\N,\N
UIDJS5f09619ef27,45+,Tier 2,2024-09-04,Premium,\N,\N,\N
UIDJS5f0e17e81c1,18-24,Tier 2,2024-06-12,Premium,\N,\N,\N
UIDJS5f10293a2c8,35-44,Tier 1,2024-07-19,Premium,\N,\N,\N
UIDJS5f108c7a00e,35-44,Tier 1,2024-08-14,Premium,\N,\N,\N
UIDJS5f1424576cf,25-34,Tier 1,2024-11-13,Premium,\N,\N,\N
UIDJS5f144947104,25-34,Tier 1,2024-03-06,VIP,\N,\N,\N
UIDJS5f14e232914,45+,Tier 1,2024-10-05,Premium,2024-11-04,\N,\N
UIDJS5f1542d89b4,25-34,Tier 1,2024-04-17,Free,2024-12-12,\N,\N
UIDJS5f169a10f01,25-34,Tier 2,2024-01-25,Premium,\N,\N,\N
UIDJS5f1a2c934dc,25-34,Tier 2,2024-04-16,Premium,\N,\N,\N
UIDJS5f1ab06420a,35-44,Tier 2,2024-10-19,Premium,2024-12-12,\N,\N
UIDJS5f1bb30e3b0,25-34,Tier 1,2024-04-18,VIP,\N,2024-12-18,Premium
UIDJS5f1c00c858b,35-44,Tier 1,2024-08-02,VIP,\N,2024-12-02,Free
UIDJS5f1c4866bb4,35-44,Tier 1,2024-10-08,VIP,\N,2024-11-08,Premium
UIDJS5f1f5848ca4,45+,Tier 1,2024-11-21,Premium,\N,\N,\N
UIDJS5f1fbbef31c,25-34,Tier 2,2024-01-01,VIP,\N,\N,\N
UIDJS5f1ff5307f8,25-34,Tier 1,2024-05-22,VIP,2024-06-26,\N,\N
UIDJS5f2210cdcfd,18-24,Tier 1,2024-08-28,Premium,\N,\N,\N
UIDJS5f22e11a2c3,25-34,Tier 2,2024-03-02,Free,\N,\N,\N
UIDJS5f2366bec4c,25-34,Tier 1,2024-04-10,Premium,\N,\N,\N
UIDJS5f237345889,25-34,Tier 1,2024-07-08,Premium,\N,\N,\N
UIDJS5f23cdf3a29,25-34,Tier 1,2024-09-14,VIP,\N,2024-11-14,Free
UIDJS5f263ab5fdc,25-34,Tier 2,2024-10-18,VIP,\N,\N,\N
UIDJS5f273b6969c,35-44,Tier 3,2024-08-12,VIP,2024-11-04,\N,\N
UIDJS5f291809183,25-34,Tier 1,2024-06-20,VIP,2024-08-14,\N,\N
UIDJS5f2b8c88638,25-34,Tier 2,2024-06-07,Free,\N,2024-08-07,Premium
UIDJS5f2ce5cc267,35-44,Tier 1,2024-04-13,VIP,2024-10-21,\N,\N
UIDJS5f32addd864,25-34,Tier 1,2024-03-06,Premium,2024-04-25,\N,\N
UIDJS5f34c549f10,35-44,Tier 1,2024-09-10,Free,2024-12-08,\N,\N
UIDJS5f35fc1f8bc,25-34,Tier 1,2024-08-20,Free,2024-12-01,\N,\N
UIDJS5f37b00b1de,25-34,Tier 1,2024-05-14,Premium,\N,\N,\N
UIDJS5f39717d1f1,45+,Tier 1,2024-08-14,VIP,\N,2024-09-14,Premium
UIDJS5f3990929df,35-44,Tier 1,2024-07-27,Free,\N,2024-08-27,VIP
UIDJS5f3a164c252,35-44,Tier 1,2024-08-02,VIP,\N,\N,\N
UIDJS5f3af90e6f6,35-44,Tier 1,2024-10-31,Free,2024-11-24,\N,\N
UIDJS5f3be2ec454,25-34,Tier 2,2024-10-22,Free,\N,\N,\N
UIDJS5f3bec54574,35-44,Tier 1,2024-01-06,VIP,\N,2024-03-06,Premium
UIDJS5f3f36d5ee4,45+,Tier 1,2024-04-09,Premium,\N,\N,\N
UIDJS5f400d0e6cf,18-24,Tier 1,2024-07-02,VIP,\N,\N,\N
UIDJS5f4144ee5e9,18-24,Tier 1,2024-01-26,Premium,\N,\N,\N
UIDJS5f4330c744c,25-34,Tier 1,2024-01-12,Premium,\N,\N,\N
UIDJS5f43a885be2,35-44,Tier 2,2024-05-13,Premium,\N,\N,\N
UIDJS5f477ec93c1,25-34,Tier 1,2024-09-15,VIP,\N,\N,\N
UIDJS5f4b3b70686,35-44,Tier 1,2024-11-11,VIP,\N,\N,\N
UIDJS5f5244b9c3e,25-34,Tier 1,2024-08-21,VIP,\N,2024-09-21,Premium
UIDJS5f5251c3ccc,45+,Tier 3,2024-02-26,Premium,\N,\N,\N
UIDJS5f53f72f999,25-34,Tier 1,2024-02-04,Premium,\N,\N,\N
UIDJS5f540d2d542,35-44,Tier 3,2024-04-02,VIP,\N,\N,\N
UIDJS5f5731e6145,18-24,Tier 1,2024-04-15,VIP,\N,\N,\N
UIDJS5f587616a6f,25-34,Tier 1,2024-10-15,VIP,2024-11-07,\N,\N
UIDJS5f594871e26,25-34,Tier 2,2024-07-26,Free,2024-10-27,\N,\N
UIDJS5f59645c076,25-34,Tier 1,2024-01-12,VIP,\N,\N,\N
UIDJS5f5a092fdcd,45+,Tier 2,2024-05-13,VIP,\N,\N,\N
UIDJS5f5a24933ea,35-44,Tier 1,2024-01-25,Premium,2024-09-25,\N,\N
UIDJS5f5aec55ea0,25-34,Tier 2,2024-07-16,Premium,\N,\N,\N
UIDJS5f5c1a6597a,25-34,Tier 1,2024-06-29,Premium,\N,\N,\N
UIDJS5f5d0f87569,45+,Tier 2,2024-10-29,Premium,\N,\N,\N
UIDJS5f5d1dc559e,25-34,Tier 1,2024-11-07,VIP,\N,\N,\N
UIDJS5f5e0327940,35-44,Tier 2,2024-06-17,Free,\N,\N,\N
UIDJS5f5e3e023f9,35-44,Tier 1,2024-01-03,Free,\N,2024-02-03,Premium
UIDJS5f5ea60a251,25-34,Tier 2,2024-11-02,Free,2024-11-30,\N,\N
UIDJS5f600f46fef,25-34,Tier 1,2024-10-12,VIP,\N,\N,\N
UIDJS5f611bcf7dd,25-34,Tier 3,2024-01-04,VIP,\N,2024-02-04,Premium
UIDJS5f6304a9959,35-44,Tier 3,2024-01-17,VIP,2024-04-01,\N,\N
UIDJS5f65209b560,18-24,Tier 1,2024-09-23,Free,\N,\N,\N
UIDJS5f669254ffc,45+,Tier 1,2024-04-21,Premium,\N,\N,\N
UIDJS5f67447b19e,35-44,Tier 1,2024-05-16,Premium,\N,\N,\N
UIDJS5f6745a1b4f,18-24,Tier 1,2024-03-30,Premium,\N,\N,\N
UIDJS5f67bd30039,25-34,Tier 1,2024-02-07,Premium,\N,\N,\N
UIDJS5f6ae7beeac,35-44,Tier 1,2024-03-17,VIP,\N,\N,\N
UIDJS5f6bd32b1c0,25-34,Tier 1,2024-08-27,VIP,\N,\N,\N
UIDJS5f6d0ca5765,18-24,Tier 1,2024-03-08,VIP,2024-05-01,\N,\N
UIDJS5f6d7f24c07,18-24,Tier 1,2024-09-23,Premium,2024-12-10,\N,\N
UIDJS5f6eb6c14a6,25-34,Tier 2,2024-02-23,Free,\N,\N,\N
UIDJS5f7054f3e2c,18-24,Tier 1,2024-07-16,Premium,\N,\N,\N
UIDJS5f708e657e7,25-34,Tier 3,2024-11-24,Free,\N,\N,\N
UIDJS5f70cf2b0ad,25-34,Tier 1,2024-07-04,VIP,\N,2024-08-04,Free
UIDJS5f740438b00,35-44,Tier 1,2024-03-17,Premium,\N,\N,\N
UIDJS5f741550861,25-34,Tier 1,2024-07-22,Premium,\N,\N,\N
UIDJS5f764c5e838,18-24,Tier 1,2024-11-14,Free,\N,\N,\N
UIDJS5f7bd94127f,18-24,Tier 3,2024-10-10,Free,\N,\N,\N
UIDJS5f7bfa51097,25-34,Tier 2,2024-03-02,VIP,\N,\N,\N
UIDJS5f7f01b2cea,18-24,Tier 1,2024-11-19,Premium,\N,\N,\N
UIDJS5f83a9eb67a,45+,Tier 2,2024-01-25,Free,\N,2024-02-25,VIP
UIDJS5f8407897ec,25-34,Tier 1,2024-10-27,Free,2024-11-17,\N,\N
UIDJS5f84fc204da,25-34,Tier 2,2024-03-05,VIP,\N,\N,\N
UIDJS5f8714e3a1e,35-44,Tier 1,2024-01-20,VIP,\N,2024-06-20,Premium
UIDJS5f88dc71c8b,25-34,Tier 1,2024-10-06,Premium,\N,\N,\N
UIDJS5f8922254ff,35-44,Tier 1,2024-05-20,VIP,\N,\N,\N
UIDJS5f8b3c56899,25-34,Tier 1,2024-03-25,VIP,\N,\N,\N
UIDJS5f8c34d6b8e,25-34,Tier 1,2024-08-20,Free,\N,\N,\N
UIDJS5f8e839135c,25-34,Tier 1,2024-09-19,VIP,\N,2024-10-19,Premium
UIDJS5f8f11a6a13,25-34,Tier 2,2024-01-19,VIP,\N,2024-11-19,Free
UIDJS5f91604bc4e,18-24,Tier 1,2024-09-21,Premium,\N,\N,\N
UIDJS5f917bd8cc4,25-34,Tier 1,2024-11-23,VIP,\N,\N,\N
UIDJS5f91eb4d2fe,45+,Tier 1,2024-03-10,Premium,\N,\N,\N
UIDJS5f9410ca428,35-44,Tier 3,2024-06-09,Premium,2024-08-04,\N,\N
UIDJS5f94376fe0b,25-34,Tier 1,2024-10-30,Premium,\N,\N,\N
UIDJS5f953038abc,25-34,Tier 1,2024-02-19,VIP,\N,\N,\N
UIDJS5f99699cdf0,18-24,Tier 1,2024-08-26,Free,\N,\N,\N
UIDJS5f998f6164f,35-44,Tier 2,2024-06-06,Free,2024-11-29,\N,\N
UIDJS5f9c71c3669,25-34,Tier 1,2024-01-21,VIP,2024-02-24,\N,\N
UIDJS5f9c9b40e30,35-44,Tier 1,2024-05-24,VIP,\N,2024-06-24,Premium
UIDJS5f9cf1edcc8,25-34,Tier 1,2024-09-30,VIP,\N,\N,\N
UIDJS5f9d5c7ca1f,25-34,Tier 2,2024-08-06,Free,\N,\N,\N
UIDJS5f9e0648189,35-44,Tier 2,2024-03-28,VIP,\N,2024-04-28,Premium
UIDJS5f9f52d94ed,35-44,Tier 2,2024-03-01,Free,\N,\N,\N
UIDJS5fa1f37fa64,35-44,Tier 1,2024-06-24,VIP,\N,2024-07-24,Premium
UIDJS5fa2036f4ef,45+,Tier 1,2024-02-18,VIP,\N,2024-10-18,Premium
UIDJS5fa52316aeb,18-24,Tier 2,2024-06-01,VIP,\N,\N,\N
UIDJS5fa5cb7e4ee,25-34,Tier 2,2024-02-14,VIP,\N,2024-12-14,Premium
UIDJS5fa77f97a5f,35-44,Tier 2,2024-10-03,VIP,2024-10-23,\N,\N
UIDJS5fa9b7dd29b,25-34,Tier 3,2024-10-15,VIP,\N,2024-12-15,Free
UIDJS5fab7713d49,35-44,Tier 1,2024-11-21,VIP,\N,\N,\N
UIDJS5fabad520c3,25-34,Tier 2,2024-04-19,Free,\N,\N,\N
UIDJS5fac6e8a0c2,45+,Tier 1,2024-08-01,VIP,\N,\N,\N
UIDJS5fadb6f1cdb,35-44,Tier 2,2024-10-14,VIP,\N,\N,\N
UIDJS5faf6652cf2,35-44,Tier 1,2024-09-21,Premium,\N,\N,\N
UIDJS5fb0353015d,45+,Tier 3,2024-10-31,Free,\N,\N,\N
UIDJS5fb13a57277,18-24,Tier 1,2024-01-14,VIP,\N,\N,\N
UIDJS5fb13db1f01,18-24,Tier 1,2024-09-28,Premium,\N,\N,\N
UIDJS5fb21a2bd79,25-34,Tier 1,2024-11-28,Premium,\N,\N,\N
UIDJS5fb44781ebf,18-24,Tier 2,2024-04-13,Premium,\N,\N,\N
UIDJS5fb5e9de709,18-24,Tier 2,2024-03-15,VIP,\N,\N,\N
UIDJS5fb63fd2b93,45+,Tier 2,2024-05-28,VIP,\N,\N,\N
UIDJS5fb7c781465,25-34,Tier 1,2024-11-25,Premium,\N,\N,\N
UIDJS5fb7f39183f,35-44,Tier 1,2024-06-29,Premium,\N,\N,\N
UIDJS5fb811455c5,25-34,Tier 1,2024-09-05,Premium,\N,\N,\N
UIDJS5fb832fb2ff,25-34,Tier 3,2024-04-16,Free,\N,\N,\N
UIDJS5fb8f5a0bcc,35-44,Tier 2,2024-10-17,VIP,\N,\N,\N
UIDJS5fbac035580,25-34,Tier 1,2024-08-23,Premium,\N,\N,\N
UIDJS5fbf4868926,35-44,Tier 3,2024-06-13,Free,\N,\N,\N
UIDJS5fbf9528304,45+,Tier 3,2024-06-21,VIP,2024-11-23,\N,\N
UIDJS5fc28068074,25-34,Tier 3,2024-08-15,Premium,\N,\N,\N
UIDJS5fc2c26e20f,25-34,Tier 1,2024-08-12,Premium,\N,\N,\N
UIDJS5fc36110152,45+,Tier 1,2024-06-18,Free,\N,\N,\N
UIDJS5fc641b7183,25-34,Tier 2,2024-11-24,Free,\N,\N,\N
UIDJS5fc85f26220,18-24,Tier 1,2024-11-15,Free,\N,\N,\N
UIDJS5fce5a0ec6d,25-34,Tier 1,2024-06-14,Premium,\N,\N,\N
UIDJS5fce97fb6da,25-34,Tier 1,2024-05-02,Free,\N,\N,\N
UIDJS5fcec716cb8,25-34,Tier 3,2024-06-13,Free,\N,\N,\N
UIDJS5fcf9bf93ba,25-34,Tier 1,2024-08-07,Premium,\N,\N,\N
UIDJS5fd42daa61d,35-44,Tier 1,2024-10-18,Premium,\N,\N,\N
UIDJS5fd5199bedc,25-34,Tier 1,2024-03-09,Premium,\N,\N,\N
UIDJS5fd66d3c57b,25-34,Tier 3,2024-05-26,Free,\N,\N,\N
UIDJS5fdd1a589d1,35-44,Tier 1,2024-11-21,Premium,\N,\N,\N
UIDJS5fe1e5d858e,35-44,Tier 1,2024-10-16,Premium,\N,\N,\N
UIDJS5fe630c45df,18-24,Tier 1,2024-05-11,Free,2024-06-20,\N,\N
UIDJS5fe657911e0,25-34,Tier 1,2024-08-17,Premium,\N,\N,\N
UIDJS5fe6ab912a2,45+,Tier 1,2024-03-28,VIP,2024-12-23,\N,\N
UIDJS5fe7fef5f61,35-44,Tier 1,2024-08-11,VIP,\N,\N,\N
UIDJS5fe970b707f,25-34,Tier 1,2024-10-09,Premium,\N,\N,\N
UIDJS5fed19561f1,25-34,Tier 1,2024-09-18,VIP,\N,\N,\N
UIDJS5fef173b7f6,25-34,Tier 1,2024-11-17,VIP,\N,\N,\N
UIDJS5ff500a878a,45+,Tier 1,2024-10-23,Free,\N,\N,\N
UIDJS5ff55840b76,35-44,Tier 1,2024-01-09,Free,2024-05-31,\N,\N
UIDJS5ff7786b613,25-34,Tier 1,2024-03-01,Premium,2024-06-09,\N,\N
UIDJS5ff7d7eb925,25-34,Tier 1,2024-10-22,Free,\N,\N,\N
UIDJS5ffaf7cfd76,35-44,Tier 2,2024-10-08,VIP,\N,\N,\N
UIDJS5ffc9cd9c8b,35-44,Tier 1,2024-04-22,Premium,\N,2024-08-22,VIP
UIDJS5ffd5c1d994,35-44,Tier 1,2024-06-21,VIP,2024-08-10,\N,\N
UIDJS5ffee542f2c,35-44,Tier 2,2024-11-12,Free,\N,\N,\N
UIDJS600106e4b04,25-34,Tier 1,2024-01-06,VIP,\N,2024-09-06,Free
UIDJS600169bdd9a,25-34,Tier 3,2024-06-19,Free,\N,2024-07-19,VIP
UIDJS6003ed33f05,25-34,Tier 1,2024-11-12,VIP,2024-12-11,\N,\N
UIDJS6006e0151b0,25-34,Tier 1,2024-03-04,Premium,\N,\N,\N
UIDJS60071997611,35-44,Tier 1,2024-01-06,Premium,\N,\N,\N
UIDJS6008e276c6c,25-34,Tier 1,2024-01-01,Free,\N,\N,\N
UIDJS600a4d8cfa4,45+,Tier 2,2024-02-23,Free,\N,\N,\N
UIDJS600b2d0c6f1,25-34,Tier 2,2024-11-24,VIP,\N,\N,\N
UIDJS600babbb333,25-34,Tier 1,2024-10-30,Premium,\N,\N,\N
UIDJS6012d8d4be6,45+,Tier 3,2024-05-23,VIP,\N,2024-11-23,Free
UIDJS60139c68d02,25-34,Tier 1,2024-10-01,VIP,\N,\N,\N
UIDJS601870dddc8,25-34,Tier 1,2024-10-08,VIP,\N,\N,\N
UIDJS6018d3df1e3,35-44,Tier 2,2024-03-13,VIP,\N,\N,\N
UIDJS6018fee86e4,35-44,Tier 2,2024-11-23,VIP,\N,\N,\N
UIDJS601adf337fd,25-34,Tier 1,2024-04-22,Free,2024-06-06,\N,\N
UIDJS601deede00b,25-34,Tier 2,2024-03-01,Free,\N,\N,\N
UIDJS601f2b2933e,45+,Tier 2,2024-09-02,VIP,\N,2024-10-02,Free
UIDJS601f6663e52,45+,Tier 1,2024-02-17,Free,\N,2024-04-17,VIP
UIDJS60221343967,45+,Tier 2,2024-05-19,Free,\N,\N,\N
UIDJS6025437ff4b,18-24,Tier 3,2024-10-04,Free,2024-11-20,\N,\N
UIDJS602562190d5,25-34,Tier 3,2024-05-30,Free,\N,\N,\N
UIDJS60268f9e344,35-44,Tier 1,2024-10-03,Premium,\N,\N,\N
UIDJS6026fc193d9,25-34,Tier 2,2024-10-11,VIP,\N,\N,\N
UIDJS6029f3b1744,25-34,Tier 1,2024-03-13,Premium,\N,\N,\N
UIDJS602d3cdb1c9,35-44,Tier 1,2024-06-24,VIP,\N,2024-08-24,Free
UIDJS602dc9a614a,25-34,Tier 1,2024-06-16,VIP,2024-08-20,\N,\N
UIDJS602debc9810,35-44,Tier 2,2024-03-15,VIP,\N,\N,\N
UIDJS602e98478d0,25-34,Tier 2,2024-09-08,VIP,\N,2024-10-08,Premium
UIDJS60319af36e5,25-34,Tier 1,2024-07-25,Free,\N,\N,\N
UIDJS60321b71308,25-34,Tier 2,2024-07-25,Free,\N,\N,\N
UIDJS6032f2e9408,35-44,Tier 1,2024-05-16,Premium,\N,\N,\N
UIDJS60360b810d4,45+,Tier 1,2024-02-12,Free,\N,\N,\N
UIDJS6036a861f3b,25-34,Tier 1,2024-11-27,VIP,\N,\N,\N
UIDJS6036d0c19f6,35-44,Tier 1,2024-01-13,Free,\N,\N,\N
UIDJS6039ccfa183,45+,Tier 3,2024-02-19,Free,\N,\N,\N
UIDJS6039ddff6e4,25-34,Tier 3,2024-05-06,VIP,\N,\N,\N
UIDJS603aaa3020b,25-34,Tier 3,2024-06-27,VIP,\N,\N,\N
UIDJS603b3898e8e,18-24,Tier 3,2024-10-18,VIP,\N,\N,\N
UIDJS603b5b5752a,25-34,Tier 1,2024-06-30,Free,\N,\N,\N
UIDJS603d082e082,45+,Tier 1,2024-10-22,Premium,\N,\N,\N
UIDJS6040a912a11,45+,Tier 3,2024-02-22,VIP,\N,\N,\N
UIDJS604249c522b,45+,Tier 3,2024-06-17,Free,\N,\N,\N
UIDJS6043030d9a5,35-44,Tier 1,2024-02-12,Premium,\N,\N,\N
UIDJS6043b447222,25-34,Tier 2,2024-02-13,VIP,\N,2024-04-13,Free
UIDJS6043ef881c6,18-24,Tier 2,2024-02-27,VIP,\N,\N,\N
UIDJS604411cb380,18-24,Tier 1,2024-02-10,Premium,2024-03-16,\N,\N
UIDJS60454f23727,18-24,Tier 1,2024-05-26,Premium,\N,\N,\N
UIDJS604621919ca,35-44,Tier 2,2024-07-28,VIP,\N,\N,\N
UIDJS6047bcd2eb9,35-44,Tier 1,2024-09-15,Premium,\N,\N,\N
UIDJS6048a7d274c,25-34,Tier 2,2024-04-05,VIP,\N,\N,\N
UIDJS6049d395bd1,35-44,Tier 1,2024-05-18,VIP,\N,\N,\N
UIDJS604aa813110,35-44,Tier 3,2024-03-20,Free,\N,\N,\N
UIDJS604e000298a,25-34,Tier 3,2024-11-20,Free,\N,\N,\N
UIDJS604e2c4f676,25-34,Tier 2,2024-10-20,Premium,2024-12-16,\N,\N
UIDJS604eb06c125,25-34,Tier 1,2024-03-19,VIP,\N,\N,\N
UIDJS604f39c4f40,45+,Tier 3,2024-03-19,Free,2024-11-15,\N,\N
UIDJS6050568e9ba,25-34,Tier 2,2024-02-08,VIP,\N,2024-10-08,Premium
UIDJS60531190862,35-44,Tier 2,2024-09-28,Free,\N,\N,\N
UIDJS60533046e9c,18-24,Tier 2,2024-11-23,VIP,\N,\N,\N
UIDJS605427fa697,35-44,Tier 1,2024-06-19,Premium,\N,2024-07-19,VIP
UIDJS60545c2b8a4,35-44,Tier 1,2024-05-25,VIP,\N,2024-06-25,Free
UIDJS605471cf12f,25-34,Tier 1,2024-11-27,VIP,\N,2024-12-27,Premium
UIDJS6054a142a52,35-44,Tier 2,2024-10-21,VIP,\N,\N,\N
UIDJS60552d3825b,18-24,Tier 1,2024-04-01,VIP,\N,\N,\N
UIDJS605544fff09,35-44,Tier 1,2024-08-02,VIP,\N,\N,\N
UIDJS6055728f04b,45+,Tier 1,2024-07-03,VIP,\N,\N,\N
UIDJS6059471292c,25-34,Tier 2,2024-08-15,VIP,\N,\N,\N
UIDJS605947b91a3,45+,Tier 2,2024-05-30,Premium,\N,\N,\N
UIDJS60595af35a8,45+,Tier 1,2024-09-14,Premium,\N,\N,\N
UIDJS605a3d9456c,25-34,Tier 2,2024-11-20,Premium,\N,\N,\N
UIDJS605c017875a,25-34,Tier 1,2024-01-31,VIP,\N,\N,\N
UIDJS605c7c7c583,18-24,Tier 2,2024-09-15,VIP,\N,\N,\N
UIDJS605db285ab7,35-44,Tier 3,2024-10-31,Free,2024-12-04,\N,\N
UIDJS605ebb84169,35-44,Tier 1,2024-11-03,Free,\N,\N,\N
UIDJS606258caf86,25-34,Tier 2,2024-11-12,VIP,\N,\N,\N
UIDJS6062f1b5e86,35-44,Tier 1,2024-11-22,Premium,\N,\N,\N
UIDJS606335a1652,25-34,Tier 1,2024-07-09,Premium,\N,\N,\N
UIDJS6063c041e0f,25-34,Tier 1,2024-06-23,Premium,\N,\N,\N
UIDJS60684fc0d59,25-34,Tier 2,2024-09-03,Premium,\N,\N,\N
UIDJS60687eb7df9,35-44,Tier 2,2024-02-23,Premium,2024-06-14,\N,\N
UIDJS60692d3c07f,35-44,Tier 3,2024-07-29,Free,\N,2024-08-29,VIP
UIDJS6069a832fd1,25-34,Tier 1,2024-08-08,Free,\N,2024-10-08,VIP
UIDJS6069bc57e06,35-44,Tier 3,2024-04-21,VIP,\N,\N,\N
UIDJS606a7389741,25-34,Tier 3,2024-10-07,Free,2024-12-01,\N,\N
UIDJS606b3e1a2a8,35-44,Tier 1,2024-09-27,Premium,\N,\N,\N
UIDJS606db943e13,25-34,Tier 1,2024-08-02,VIP,\N,2024-10-02,Premium
UIDJS60712ffd946,35-44,Tier 3,2024-02-16,Free,\N,2024-08-16,VIP
UIDJS6072d6fb964,45+,Tier 3,2024-05-29,VIP,\N,\N,\N
UIDJS60734231c8b,25-34,Tier 3,2024-01-23,Free,\N,\N,\N
UIDJS6073d59a757,18-24,Tier 2,2024-06-10,VIP,\N,2024-07-10,Free
UIDJS6073fbb08d0,25-34,Tier 1,2024-08-24,Free,\N,\N,\N
UIDJS6074d9c78d6,45+,Tier 2,2024-03-03,Free,\N,\N,\N
UIDJS6076437215b,18-24,Tier 1,2024-08-12,VIP,\N,\N,\N
UIDJS60779b29814,45+,Tier 3,2024-02-26,Free,2024-05-08,\N,\N
UIDJS6077a3a8b50,25-34,Tier 1,2024-01-02,Premium,\N,2024-11-02,Free
UIDJS60781613b72,25-34,Tier 1,2024-10-03,Free,\N,\N,\N
UIDJS607b2c63948,18-24,Tier 1,2024-04-06,VIP,\N,\N,\N
UIDJS607c9e287c4,45+,Tier 2,2024-03-09,Free,\N,\N,\N
UIDJS607debf6ffd,35-44,Tier 3,2024-05-19,VIP,\N,\N,\N
UIDJS607e8c36f44,35-44,Tier 1,2024-06-18,VIP,\N,2024-07-18,Premium
UIDJS6080c811d2c,25-34,Tier 1,2024-09-25,VIP,\N,2024-11-25,Premium
UIDJS6080db50514,25-34,Tier 1,2024-06-02,VIP,2024-07-06,\N,\N
UIDJS60821431d15,25-34,Tier 1,2024-02-27,Premium,\N,\N,\N
UIDJS6083b8bdd0f,18-24,Tier 3,2024-03-30,Free,\N,\N,\N
UIDJS6084a8a3061,18-24,Tier 1,2024-08-15,VIP,\N,\N,\N
UIDJS60854cf1877,25-34,Tier 1,2024-03-09,Free,\N,\N,\N
UIDJS6085abc4c18,25-34,Tier 3,2024-11-19,Free,\N,\N,\N
UIDJS6087710a170,35-44,Tier 2,2024-11-10,VIP,\N,2024-12-10,Free
UIDJS608b59f99b0,35-44,Tier 1,2024-11-09,VIP,\N,\N,\N
UIDJS608d2d58ceb,18-24,Tier 2,2024-03-03,VIP,\N,2024-06-03,Free
UIDJS608d7091b04,45+,Tier 1,2024-11-05,VIP,\N,\N,\N
UIDJS608db42ccdf,25-34,Tier 1,2024-04-20,VIP,\N,2024-05-20,Premium
UIDJS608e764b10f,25-34,Tier 1,2024-05-06,Free,\N,\N,\N
UIDJS60911a254f3,25-34,Tier 2,2024-08-19,Free,\N,\N,\N
UIDJS609428055a1,45+,Tier 3,2024-09-14,Premium,\N,\N,\N
UIDJS609456328d9,18-24,Tier 1,2024-03-08,Free,2024-07-04,\N,\N
UIDJS60961f39098,35-44,Tier 1,2024-06-09,Premium,\N,\N,\N
UIDJS6096b081947,25-34,Tier 1,2024-11-29,VIP,\N,\N,\N
UIDJS6097384f197,35-44,Tier 1,2024-05-02,VIP,2024-11-24,\N,\N
UIDJS6098163754d,35-44,Tier 2,2024-02-09,Free,\N,\N,\N
UIDJS6099d345abd,45+,Tier 1,2024-03-14,Premium,\N,\N,\N
UIDJS609a435a4fb,25-34,Tier 2,2024-09-19,Free,\N,\N,\N
UIDJS609abeaf9d5,25-34,Tier 2,2024-06-09,Free,\N,2024-08-09,VIP
UIDJS609b39ec820,35-44,Tier 1,2024-09-03,VIP,\N,\N,\N
UIDJS609b40526ca,25-34,Tier 2,2024-06-03,Free,2024-07-15,\N,\N
UIDJS609d4f7f593,18-24,Tier 1,2024-06-08,Premium,2024-10-31,\N,\N
UIDJS609d90e9490,25-34,Tier 1,2024-05-06,VIP,\N,2024-09-06,Free
UIDJS60a0c3cd40a,25-34,Tier 3,2024-03-23,Premium,2024-09-02,\N,\N
UIDJS60a1419f3d6,45+,Tier 2,2024-04-20,Free,\N,\N,\N
UIDJS60a63634954,25-34,Tier 2,2024-07-11,Premium,\N,\N,\N
UIDJS60a8ebf3528,35-44,Tier 1,2024-01-22,VIP,2024-07-30,\N,\N
UIDJS60a908c5858,25-34,Tier 1,2024-07-31,Free,\N,\N,\N
UIDJS60a96af1bcc,45+,Tier 1,2024-11-28,Premium,\N,\N,\N
UIDJS60ae58c7dcd,18-24,Tier 1,2024-02-09,Free,\N,\N,\N
UIDJS60af7a992bc,25-34,Tier 1,2024-07-16,Premium,\N,\N,\N
UIDJS60b04331d95,25-34,Tier 2,2024-02-04,Premium,\N,\N,\N
UIDJS60b2570ccfe,25-34,Tier 1,2024-07-27,Free,\N,\N,\N
